lon_orig,lat_orig,lon_dest,lat_dest,req_time
13.489259,52.467393,13.506392,52.468794,36951
13.249125,52.419352,13.253761,52.444925,36952
13.448232,52.529663,13.456905,52.537007,36953
13.512964,52.535063,13.557323,52.519982,36953
13.479883,52.526054,13.471496,52.535227,36955
13.313364,52.428343,13.348659,52.440205,36955
13.351718,52.429618,13.333112,52.46009,36956
13.284872,52.491495,13.288145,52.489141,36956
13.232365,52.437664,13.20201,52.418654,36957
13.394723,52.543095,13.439013,52.541109,36957
13.435917,52.556425,13.395295,52.552273,36958
13.599437,52.521361,13.579548,52.518959,36958
13.175583,52.547273,13.207472,52.538765,36959
13.277341,52.427768,13.236184,52.448534,36959
13.433861,52.560287,13.427198,52.544469,36960
13.540315,52.435157,13.54185,52.425646,36960
13.537344,52.554539,13.544458,52.566912,36960
13.320759,52.423902,13.273474,52.468018,36960
13.377662,52.556551,13.370664,52.534048,36960
13.34547,52.520317,13.30265,52.584308,36961
13.211877,52.527998,13.185138,52.539719,36961
13.472007,52.458873,13.475435,52.456224,36961
13.450189,52.476785,13.430401,52.499279,36962
13.351343,52.488462,13.39993,52.515883,36963
13.347175,52.530777,13.302123,52.507295,36963
13.203144,52.522803,13.257642,52.485605,36963
13.337186,52.495939,13.307153,52.500094,36963
13.313686,52.4184,13.337775,52.410562,36963
13.526634,52.569255,13.352743,52.543133,36963
13.551408,52.434463,13.493131,52.434423,36965
13.320918,52.488653,13.316296,52.459604,36965
13.165195,52.550827,13.127849,52.54213,36965
13.52462,52.513757,13.505343,52.512216,36965
13.515951,52.447218,13.534704,52.460718,36965
13.223424,52.592442,13.28334,52.589983,36966
13.593328,52.441311,13.60404,52.457641,36967
13.22154,52.608512,13.227872,52.585782,36967
13.291402,52.449571,13.324777,52.532279,36967
13.41728,52.492427,13.441155,52.472375,36967
13.395449,52.433487,13.399861,52.446988,36967
13.492975,52.636487,13.436284,52.636649,36968
13.405304,52.505152,13.417029,52.532666,36968
13.28961,52.486393,13.295633,52.479416,36968
13.46515,52.429588,13.285757,52.46988,36969
13.390509,52.61861,13.398854,52.62145,36969
13.32634,52.608535,13.321968,52.607451,36969
13.354888,52.575921,13.390993,52.573821,36969
13.538528,52.42018,13.564484,52.456553,36969
13.450405,52.43145,13.464077,52.426491,36970
13.590833,52.505084,13.496963,52.567262,36971
13.542434,52.568502,13.476642,52.537059,36972
13.292209,52.510747,13.296223,52.510999,36972
13.569371,52.515751,13.589819,52.529607,36972
13.316545,52.51082,13.298453,52.486709,36972
13.574302,52.552274,13.505757,52.517855,36972
13.333044,52.578928,13.277145,52.516482,36972
13.251493,52.522032,13.158638,52.531372,36973
13.253845,52.519275,13.424589,52.469826,36974
13.509256,52.501732,13.431453,52.524394,36974
13.486962,52.406226,13.49644,52.415786,36975
13.357884,52.532542,13.377318,52.545564,36975
13.182769,52.544802,13.190007,52.538277,36976
13.590021,52.482186,13.577458,52.472962,36976
13.342146,52.461543,13.32286,52.482736,36976
13.176672,52.49157,13.138464,52.528557,36976
13.322832,52.481802,13.322595,52.487646,36976
13.310121,52.493447,13.308041,52.472467,36977
13.310121,52.493447,13.290475,52.479221,36977
13.310121,52.493447,13.304208,52.472752,36977
13.31754,52.493868,13.312636,52.499252,36977
13.343358,52.545703,13.338517,52.543574,36977
13.319464,52.492238,13.300596,52.488007,36978
13.442502,52.590828,13.458346,52.593339,36978
13.293939,52.537006,13.314646,52.552271,36980
13.351545,52.515664,13.36568,52.503082,36980
13.331819,52.463547,13.331543,52.46026,36980
13.451108,52.473862,13.476038,52.479503,36980
13.351751,52.500806,13.373806,52.520908,36980
13.476038,52.479503,13.467317,52.502727,36981
13.20503,52.571206,13.19976,52.53541,36981
13.257408,52.454709,13.307445,52.414641,36981
13.599615,52.524226,13.555688,52.563745,36981
13.399966,52.464197,13.294951,52.460218,36981
13.350477,52.564378,13.366799,52.542927,36981
13.389059,52.434182,13.444331,52.484874,36981
13.396723,52.487225,13.39244,52.506832,36982
13.447808,52.429379,13.556408,52.442405,36982
13.318715,52.498186,13.319517,52.487609,36983
13.51183,52.46432,13.443899,52.482911,36983
13.253912,52.42073,13.24274,52.443702,36983
13.374528,52.454834,13.385913,52.478194,36983
13.362783,52.538444,13.364993,52.525108,36984
13.545435,52.567861,13.562164,52.557971,36984
13.353251,52.526591,13.387377,52.526106,36986
13.309542,52.473457,13.330174,52.477289,36987
13.514253,52.535263,13.519189,52.513459,36987
13.29304,52.507942,13.290351,52.49157,36987
13.26097,52.409996,13.159483,52.552258,36987
13.433456,52.519832,13.428424,52.519129,36988
13.517112,52.5643,13.49306,52.521826,36988
13.347279,52.520207,13.337925,52.516376,36988
13.301798,52.540604,13.339273,52.528242,36988
13.440075,52.581179,13.443589,52.56238,36989
13.118182,52.474361,13.133132,52.528644,36989
13.395381,52.386682,13.418023,52.376355,36990
13.228633,52.509088,13.231832,52.507059,36990
13.400622,52.539008,13.410705,52.552369,36990
13.425199,52.521459,13.48167,52.515669,36990
13.584556,52.526289,13.523705,52.565599,36991
13.520033,52.503778,13.516049,52.488146,36992
13.290308,52.517732,13.264402,52.40667,36992
13.428581,52.519423,13.404617,52.549179,36993
13.343703,52.508285,13.412616,52.535217,36993
13.44414,52.552685,13.476642,52.537059,36994
13.1962,52.559487,13.184698,52.561148,36994
13.180326,52.509265,13.228292,52.509513,36994
13.313529,52.525763,13.320097,52.477959,36994
13.363419,52.478582,13.265174,52.454645,36994
13.263624,52.487311,13.325611,52.565818,36995
13.428807,52.50869,13.442891,52.502039,36996
13.420391,52.517671,13.25919,52.521743,36996
13.420583,52.548692,13.393623,52.564668,36997
13.549541,52.550848,13.581296,52.523735,36997
13.340214,52.436211,13.396047,52.447293,36997
13.331922,52.509335,13.328487,52.483823,36997
13.26607,52.502267,13.281311,52.512824,36998
13.531834,52.491187,13.519189,52.513459,36999
13.299818,52.445138,13.277998,52.480399,36999
13.532862,52.472498,13.431108,52.475256,36999
13.431835,52.520283,13.408777,52.511995,36999
13.643072,52.456035,13.617059,52.455171,37000
13.571215,52.451413,13.553181,52.469383,37000
13.370174,52.565616,13.302225,52.518698,37000
13.504728,52.40451,13.391259,52.394316,37001
13.394191,52.445338,13.346536,52.480492,37001
13.423543,52.549043,13.380307,52.505994,37002
13.547514,52.509613,13.523939,52.513227,37003
13.516618,52.419978,13.536413,52.451475,37006
13.544235,52.538739,13.553196,52.537894,37006
13.281097,52.482189,13.27616,52.478954,37006
13.315404,52.4514,13.283917,52.529961,37006
13.334725,52.466219,13.36412,52.475554,37007
13.299784,52.521358,13.322632,52.537417,37008
13.435641,52.504176,13.422201,52.492979,37008
13.38219,52.531262,13.399928,52.544517,37009
13.32066,52.456958,13.320383,52.462947,37009
13.579527,52.51754,13.515647,52.551754,37009
13.459046,52.525127,13.491191,52.536239,37010
13.337396,52.462585,13.344585,52.477341,37010
13.366142,52.515595,13.445289,52.539648,37010
13.304677,52.484619,13.310121,52.493447,37011
13.281206,52.472257,13.28995,52.475856,37011
13.308501,52.461686,13.338249,52.486805,37011
13.449048,52.508327,13.486697,52.534983,37012
13.258175,52.44344,13.378116,52.456213,37012
13.445818,52.496979,13.43458,52.490582,37012
13.279447,52.538898,13.284089,52.518681,37013
13.315604,52.597088,13.341479,52.586058,37013
13.2583,52.507104,13.249527,52.523374,37013
13.498964,52.436452,13.392066,52.398503,37014
13.373729,52.563283,13.30313,52.513431,37014
13.540098,52.533832,13.470106,52.511293,37014
13.394913,52.422583,13.398325,52.416602,37014
13.521852,52.567043,13.493646,52.541267,37014
13.344352,52.525192,13.298076,52.509909,37014
13.197878,52.511758,13.174744,52.520294,37015
13.591949,52.546519,13.598648,52.534925,37016
13.523705,52.565599,13.477286,52.520254,37016
13.339874,52.48507,13.236834,52.508966,37016
13.32677,52.540704,13.311481,52.567279,37017
13.585836,52.456268,13.678845,52.468996,37017
13.55793,52.424276,13.540315,52.435157,37019
13.40453,52.495203,13.416464,52.511004,37020
13.427287,52.421324,13.389332,52.440506,37020
13.428832,52.548503,13.381568,52.552273,37020
13.281385,52.513866,13.281311,52.512824,37021
13.342092,52.482474,13.349778,52.480149,37021
13.392063,52.378335,13.36755,52.43002,37021
13.296394,52.541805,13.3016,52.534441,37021
13.439966,52.537332,13.453814,52.515746,37021
13.203908,52.606698,13.291126,52.632919,37022
13.466741,52.483223,13.434946,52.481042,37023
13.333669,52.521278,13.303722,52.536395,37023
13.382367,52.504523,13.403471,52.515122,37023
13.574372,52.413318,13.651227,52.379481,37023
13.528535,52.565375,13.57727,52.553223,37024
13.344002,52.536888,13.331548,52.522281,37025
13.388824,52.516877,13.422063,52.520167,37025
13.367756,52.474613,13.394416,52.487369,37025
13.543367,52.545087,13.581279,52.418618,37025
13.612216,52.486101,13.578391,52.484625,37025
13.554362,52.506234,13.52324,52.551333,37025
13.441455,52.481107,13.456079,52.473747,37026
13.343029,52.526249,13.367887,52.5087,37026
13.382329,52.485004,13.346701,52.459882,37026
13.249892,52.510276,13.227581,52.506735,37027
13.368681,52.544208,13.241437,52.473194,37027
13.624663,52.503842,13.622218,52.508235,37027
13.349548,52.52454,13.323392,52.570004,37027
13.299724,52.515338,13.4223,52.472774,37028
13.431977,52.515149,13.454211,52.515705,37029
13.332675,52.464589,13.355019,52.489274,37029
13.327213,52.446891,13.43427,52.486506,37029
13.460235,52.553853,13.47196,52.516932,37030
13.438003,52.558898,13.439166,52.557913,37030
13.343137,52.535092,13.369244,52.498843,37030
13.425204,52.480648,13.398902,52.497445,37030
13.439013,52.541109,13.459058,52.538814,37031
13.412348,52.540163,13.435628,52.521827,37031
13.276961,52.472555,13.262189,52.479876,37031
13.406558,52.498316,13.440132,52.489724,37031
13.385288,52.519651,13.400509,52.509999,37032
13.55793,52.424276,13.366209,52.499247,37032
13.318797,52.443373,13.244518,52.438435,37032
13.527398,52.568302,13.484222,52.523214,37033
13.456441,52.507409,13.39332,52.513229,37033
13.318482,52.49729,13.351161,52.504588,37033
13.325378,52.446525,13.358708,52.417423,37034
13.330859,52.489279,13.408957,52.537858,37034
13.449813,52.543628,13.435587,52.538185,37035
13.246336,52.511113,13.331036,52.495128,37035
13.309496,52.441202,13.308842,52.436482,37035
13.47508,52.479928,13.512458,52.571765,37035
13.485341,52.526678,13.42951,52.541682,37036
13.390817,52.497891,13.411948,52.496481,37036
13.483309,52.576529,13.493478,52.543696,37037
13.273694,52.542294,13.28883,52.535192,37037
13.430902,52.464384,13.427948,52.464033,37037
13.344943,52.460621,13.430674,52.479126,37037
13.376585,52.509417,13.355461,52.501698,37037
13.594433,52.441368,13.713779,52.430288,37038
13.36412,52.475554,13.344749,52.461486,37038
13.493698,52.569702,13.501403,52.534456,37039
13.553861,52.566285,13.538435,52.569695,37039
13.282888,52.501232,13.284293,52.476178,37039
13.345103,52.493342,13.334614,52.495114,37040
13.436765,52.449663,13.459176,52.444572,37040
13.328686,52.490921,13.326548,52.60465,37040
13.51174,52.522596,13.584556,52.526289,37040
13.301203,52.519024,13.307153,52.500094,37041
13.30952,52.508867,13.347708,52.478879,37041
13.169946,52.511624,13.354915,52.449003,37041
13.436186,52.450875,13.463284,52.47089,37041
13.442546,52.559364,13.389858,52.568703,37041
13.3016,52.534441,13.338544,52.521222,37041
13.464767,52.520365,13.437291,52.554709,37042
13.499729,52.534207,13.475515,52.513553,37043
13.381243,52.552268,13.344704,52.545849,37043
13.302895,52.505489,13.31873,52.546393,37043
13.41652,52.521887,13.364462,52.459499,37043
13.430674,52.479126,13.449486,52.47913,37043
13.332882,52.44858,13.262803,52.494627,37043
13.585497,52.437022,13.288916,52.511457,37045
13.520532,52.480269,13.480854,52.497984,37045
13.329414,52.44577,13.310135,52.539452,37045
13.335151,52.525449,13.306533,52.528833,37046
13.423295,52.482154,13.396311,52.517436,37046
13.222865,52.575526,13.22797,52.585053,37046
13.310135,52.539452,13.284089,52.518681,37047
13.495239,52.573781,13.458776,52.520538,37047
13.597823,52.528438,13.587674,52.524486,37047
13.329273,52.607378,13.324378,52.588012,37048
13.314358,52.500733,13.328835,52.500248,37048
13.320286,52.477409,13.31053,52.516081,37048
13.301154,52.529324,13.349958,52.526359,37048
13.463831,52.529013,13.553413,52.563209,37049
13.371532,52.569429,13.37922,52.569061,37049
13.295396,52.43779,13.307615,52.413443,37049
13.531502,52.517641,13.513788,52.510185,37049
13.40538,52.463684,13.396358,52.49104,37050
13.382784,52.491541,13.327298,52.494711,37050
13.365179,52.559599,13.44504,52.420264,37050
13.528881,52.553714,13.480088,52.504114,37050
13.468499,52.551864,13.491209,52.512431,37050
13.448253,52.525826,13.451472,52.523791,37050
13.432824,52.468746,13.445812,52.461371,37050
13.552365,52.554001,13.541565,52.542891,37052
13.326687,52.463155,13.360579,52.446656,37052
13.445315,52.553884,13.427198,52.544469,37053
13.322621,52.497837,13.30193,52.499765,37053
13.517936,52.414694,13.442577,52.42317,37054
13.24976,52.531046,13.260573,52.444475,37054
13.281385,52.513866,13.36864,52.485073,37054
13.36345,52.476721,13.360291,52.483579,37054
13.289493,52.531177,13.248225,52.538234,37054
13.371387,52.477321,13.340315,52.470515,37055
13.346673,52.492209,13.352562,52.482607,37055
13.460517,52.505957,13.443652,52.514935,37056
13.4421,52.46574,13.303072,52.494073,37056
13.382784,52.491541,13.391545,52.49062,37056
13.437162,52.469979,13.335282,52.472468,37057
13.304805,52.493398,13.331006,52.493169,37057
13.309572,52.474454,13.38882,52.449482,37057
13.492799,52.561464,13.42187,52.567055,37058
13.605405,52.487847,13.598725,52.505014,37058
13.578551,52.443864,13.579619,52.458922,37059
13.346353,52.547709,13.342541,52.531998,37059
13.548136,52.56539,13.537673,52.551713,37059
13.567628,52.392664,13.574372,52.413318,37060
13.268497,52.451005,13.337433,52.439559,37060
13.619331,52.541079,13.592102,52.539336,37060
13.499028,52.417955,13.465539,52.442659,37060
13.593888,52.517032,13.584042,52.524696,37061
13.46395,52.551183,13.446261,52.544993,37061
13.360489,52.505739,13.366541,52.495235,37061
13.435232,52.530487,13.425446,52.523173,37061
13.34768,52.486159,13.332621,52.516346,37061
13.332827,52.506629,13.300503,52.517755,37061
13.481145,52.497009,13.505919,52.484249,37062
13.482351,52.557757,13.45997,52.547188,37062
13.483271,52.576269,13.428376,52.549443,37062
13.373082,52.543034,13.38738,52.530411,37062
13.57971,52.49266,13.622218,52.508235,37062
13.422823,52.525883,13.401768,52.537503,37062
13.589147,52.535493,13.585672,52.549479,37063
13.342406,52.462843,13.330379,52.478742,37063
13.301828,52.46841,13.299667,52.469495,37063
13.450615,52.522381,13.449533,52.523976,37063
13.34195,52.571071,13.367465,52.551556,37064
13.552158,52.406871,13.528882,52.4184,37064
13.326046,52.49468,13.30201,52.507961,37064
13.432912,52.464656,13.354911,52.490066,37064
13.144841,52.541976,13.139866,52.5292,37064
13.424747,52.443742,13.454643,52.521191,37065
13.367177,52.493448,13.417138,52.460982,37065
13.457085,52.49126,13.400946,52.511692,37065
13.441582,52.532243,13.446353,52.486368,37066
13.393893,52.556424,13.37233,52.569006,37066
13.593328,52.441311,13.562712,52.446007,37067
13.5254,52.399292,13.454401,52.454562,37067
13.553986,52.569816,13.530727,52.565212,37067
13.559519,52.442221,13.498043,52.457836,37067
13.35198,52.533184,13.400218,52.483706,37067
13.569467,52.471307,13.563633,52.391036,37067
13.428642,52.519503,13.395125,52.545993,37067
13.170868,52.547913,13.207472,52.538765,37068
13.401764,52.587319,13.421791,52.599257,37068
13.279484,52.50472,13.314701,52.489999,37069
13.29505,52.504173,13.316972,52.574318,37069
13.368899,52.505741,13.368916,52.526177,37070
13.420466,52.491211,13.399671,52.509119,37070
13.612194,52.512039,13.619629,52.528753,37070
13.612194,52.512039,13.604267,52.53866,37070
13.482271,52.506387,13.493587,52.518683,37071
13.381195,52.485008,13.360657,52.48636,37072
13.374035,52.577767,13.314529,52.464998,37072
13.350914,52.544053,13.355317,52.546321,37072
13.324049,52.486542,13.354685,52.487489,37073
13.441819,52.552488,13.36288,52.52445,37073
13.223414,52.512071,13.228292,52.509513,37073
13.439726,52.473687,13.426681,52.485348,37073
13.374033,52.445107,13.373834,52.467047,37074
13.328231,52.508056,13.314277,52.508868,37074
13.541832,52.433537,13.54147,52.426541,37074
13.492644,52.622857,13.392058,52.553884,37074
13.610986,52.532969,13.592115,52.51853,37074
13.300408,52.522538,13.336106,52.514222,37075
13.303385,52.529003,13.231309,52.509949,37075
13.437338,52.574625,13.421924,52.524536,37075
13.327456,52.524358,13.306,52.525765,37076
13.309876,52.502023,13.286177,52.515027,37076
13.376279,52.535933,13.368155,52.550038,37076
13.419563,52.465024,13.421691,52.487206,37076
13.412292,52.491597,13.334785,52.519701,37076
13.337401,52.471473,13.394592,52.465483,37077
13.574372,52.413318,13.582179,52.402707,37077
13.619692,52.516844,13.62606,52.529303,37077
13.411042,52.513244,13.429551,52.532982,37077
13.537203,52.534481,13.574214,52.540357,37077
13.34023,52.489506,13.332742,52.463914,37078
13.257637,52.50863,13.256696,52.485992,37078
13.341343,52.529908,13.329607,52.558,37078
13.425074,52.487102,13.435641,52.504176,37079
13.565519,52.566069,13.56003,52.556022,37079
13.467372,52.511453,13.461122,52.517093,37079
13.392063,52.378335,13.39617,52.435384,37079
13.462133,52.505397,13.542978,52.442348,37080
13.259354,52.492453,13.282628,52.506474,37081
13.291346,52.578689,13.23897,52.425192,37081
13.348737,52.548535,13.331611,52.577407,37081
13.423749,52.501219,13.435631,52.491666,37081
13.483996,52.495086,13.532339,52.461684,37081
13.339815,52.522826,13.315639,52.488371,37081
13.413193,52.547666,13.424999,52.540308,37082
13.594433,52.441368,13.562712,52.446007,37082
13.420291,52.510006,13.440325,52.499248,37083
13.306221,52.471148,13.310121,52.493447,37084
13.511192,52.565409,13.574501,52.533541,37084
13.349615,52.487323,13.330188,52.485071,37084
13.370721,52.524035,13.348558,52.522052,37084
13.448889,52.497238,13.44228,52.49598,37084
13.510268,52.414379,13.505763,52.418481,37084
13.464867,52.477323,13.460675,52.468082,37085
13.292622,52.430459,13.335469,52.478155,37085
13.491093,52.435896,13.469203,52.43431,37085
13.550881,52.510675,13.546537,52.531699,37087
13.545588,52.546208,13.49757,52.561682,37087
13.277116,52.584991,13.130255,52.389552,37089
13.385468,52.512737,13.465231,52.495365,37089
13.327213,52.446891,13.161806,52.523549,37089
13.346511,52.445945,13.322785,52.455209,37090
13.587674,52.524486,13.592711,52.532965,37091
13.437377,52.42512,13.498933,52.403478,37092
13.251354,52.433177,13.276207,52.436327,37092
13.342301,52.477259,13.376397,52.460052,37093
13.532687,52.515711,13.565553,52.534298,37093
13.459176,52.444572,13.333475,52.502236,37093
13.389736,52.53174,13.411241,52.537372,37094
13.422495,52.528502,13.439166,52.557913,37094
13.572633,52.52705,13.594192,52.524614,37094
13.285334,52.51288,13.236834,52.508966,37095
13.321736,52.492859,13.402617,52.502182,37095
13.447527,52.43695,13.410335,52.433679,37095
13.288916,52.511457,13.306396,52.519245,37096
13.57829,52.515902,13.60585,52.541649,37096
13.487685,52.537595,13.572656,52.533476,37096
13.457453,52.422691,13.372966,52.436815,37096
13.17369,52.522767,13.246336,52.511113,37096
13.286771,52.513664,13.262819,52.527546,37097
13.678845,52.468996,13.544336,52.434924,37097
13.338547,52.452992,13.311865,52.500563,37099
13.288477,52.588508,13.301214,52.599548,37101
13.477946,52.492511,13.474461,52.479001,37101
13.343175,52.533464,13.306,52.525765,37102
13.475515,52.513553,13.487858,52.537494,37102
13.475515,52.513553,13.495132,52.516039,37102
13.326809,52.463297,13.317811,52.454168,37103
13.352321,52.524139,13.43308,52.518686,37104
13.36081,52.49132,13.354072,52.502038,37105
13.379497,52.462739,13.381326,52.457236,37105
13.28087,52.516918,13.346645,52.566884,37105
13.469662,52.552676,13.408957,52.537858,37105
13.603224,52.512484,13.582093,52.506532,37106
13.365713,52.556834,13.421539,52.539505,37107
13.382444,52.603067,13.372607,52.592963,37107
13.411188,52.526067,13.352954,52.484346,37107
13.270876,52.433508,13.275041,52.43057,37108
13.355944,52.446592,13.406288,52.532273,37108
13.581443,52.523724,13.618743,52.524289,37108
13.18637,52.517616,13.170998,52.527341,37109
13.194906,52.554206,13.405393,52.383741,37109
13.326028,52.479888,13.296214,52.519205,37110
13.441155,52.472375,13.429061,52.440266,37110
13.411733,52.444752,13.331697,52.446832,37110
13.399325,52.429145,13.33145,52.443536,37111
13.294195,52.452524,13.266923,52.535483,37111
13.514525,52.468645,13.536011,52.458526,37111
13.335697,52.518217,13.317437,52.514054,37111
13.314586,52.520673,13.321298,52.573937,37111
13.441582,52.532243,13.445676,52.534844,37111
13.393769,52.510645,13.363837,52.497333,37112
13.207472,52.538765,13.202501,52.565579,37113
13.328846,52.420522,13.333765,52.446152,37113
13.439732,52.541001,13.417226,52.490738,37113
13.314716,52.417463,13.336719,52.425206,37113
13.135025,52.55175,13.140613,52.549476,37113
13.433883,52.640452,13.210602,52.523428,37113
13.511418,52.538984,13.519189,52.513459,37114
13.380389,52.481845,13.399969,52.457807,37114
13.486697,52.534983,13.425749,52.53434,37114
13.375883,52.510054,13.400218,52.483706,37114
13.377805,52.531934,13.44169,52.55666,37114
13.30433,52.519133,13.417228,52.549829,37114
13.594608,52.536516,13.569619,52.54005,37114
13.225369,52.546337,13.261149,52.537126,37115
13.40306,52.533659,13.317046,52.574308,37115
13.428046,52.526566,13.446879,52.480421,37115
13.321669,52.481815,13.318342,52.469503,37117
13.346096,52.494517,13.343556,52.439229,37117
13.285678,52.52215,13.279803,52.541006,37117
13.381195,52.485008,13.381685,52.439571,37119
13.363757,52.581229,13.379203,52.59578,37119
13.337763,52.473698,13.36412,52.475554,37120
13.405236,52.555625,13.402216,52.554322,37120
13.369273,52.559417,13.307967,52.572099,37120
13.210924,52.560317,13.23225,52.539345,37120
13.200654,52.52335,13.19976,52.53541,37121
13.341365,52.59102,13.294215,52.596452,37121
13.467319,52.42451,13.435143,52.423314,37121
13.198609,52.542917,13.135135,52.548576,37121
13.348,52.414769,13.369838,52.424134,37121
13.200268,52.562106,13.207472,52.538765,37121
13.268383,52.49818,13.321172,52.507434,37121
13.567759,52.538313,13.578749,52.551711,37121
13.525671,52.564037,13.441632,52.554872,37122
13.30994,52.569983,13.311919,52.57157,37122
13.304419,52.51818,13.313555,52.515284,37122
13.39944,52.504619,13.390647,52.500894,37123
13.336878,52.491107,13.305505,52.488205,37123
13.322826,52.431087,13.308041,52.472467,37123
13.500635,52.4739,13.422103,52.462567,37123
13.326809,52.463297,13.257692,52.431124,37123
13.432862,52.4948,13.430295,52.49555,37123
13.311919,52.57157,13.31747,52.595333,37124
13.385753,52.470773,13.409865,52.455326,37124
13.592213,52.546489,13.512894,52.499178,37124
13.309302,52.506487,13.294242,52.497738,37125
13.409717,52.538568,13.436474,52.517503,37125
13.461906,52.488792,13.48159,52.473025,37125
13.622066,52.44652,13.625466,52.456952,37125
13.406288,52.532273,13.381568,52.552273,37126
13.431497,52.483169,13.422201,52.492979,37127
13.481918,52.528734,13.514519,52.541272,37127
13.319613,52.536992,13.345153,52.581253,37127
13.229346,52.426416,13.232365,52.437664,37128
13.388464,52.527405,13.405315,52.496749,37129
13.347196,52.570886,13.384523,52.595044,37129
13.398122,52.509964,13.332244,52.518499,37129
13.611963,52.455034,13.593328,52.441311,37130
13.471496,52.535227,13.420351,52.53241,37130
13.3271,52.494974,13.328373,52.471278,37131
13.553815,52.458995,13.500635,52.4739,37131
13.54545,52.420952,13.348195,52.496227,37132
13.454903,52.476458,13.411231,52.496615,37132
13.328504,52.464869,13.318786,52.454813,37133
13.47881,52.45025,13.500446,52.43549,37133
13.470641,52.429349,13.415026,52.458913,37133
13.51727,52.503076,13.516026,52.511028,37134
13.358158,52.43491,13.35741,52.423001,37134
13.322216,52.495604,13.278286,52.465971,37134
13.316337,52.469849,13.305435,52.464497,37135
13.505183,52.445028,13.489259,52.467393,37136
13.200632,52.511191,13.18732,52.512988,37136
13.523939,52.513227,13.512021,52.575374,37136
13.353938,52.524013,13.338707,52.559515,37136
13.340681,52.516911,13.376585,52.509417,37137
13.429449,52.521219,13.423935,52.593013,37137
13.481619,52.489652,13.311611,52.468311,37137
13.318482,52.49729,13.341936,52.491392,37137
13.405278,52.513573,13.417869,52.506593,37137
13.202643,52.562162,13.19976,52.53541,37138
13.436081,52.509536,13.446574,52.521361,37138
13.500999,52.548535,13.513607,52.566583,37138
13.577154,52.434006,13.632363,52.455285,37138
13.42302,52.513765,13.435462,52.521731,37139
13.306849,52.500772,13.274824,52.495864,37139
13.519158,52.528774,13.519189,52.513459,37139
13.484226,52.447711,13.512948,52.438126,37139
13.3247,52.418556,13.355135,52.45185,37139
13.588109,52.445453,13.272819,52.519719,37141
13.302181,52.534633,13.312181,52.545756,37141
13.559631,52.497807,13.595798,52.505125,37141
13.613208,52.477792,13.62808,52.503436,37142
13.319535,52.467073,13.310526,52.46001,37142
13.33625,52.441289,13.306177,52.447314,37143
13.656537,52.37459,13.574372,52.413318,37144
13.326809,52.463297,13.260967,52.521545,37144
13.640694,52.520239,13.615649,52.518283,37144
13.290965,52.534127,13.364993,52.525108,37145
13.36268,52.494201,13.313902,52.48839,37145
13.349535,52.493363,13.385245,52.448059,37145
13.491191,52.536239,13.489885,52.512043,37146
13.324276,52.479889,13.342301,52.477259,37146
13.44044,52.45094,13.347036,52.412057,37146
13.415987,52.510372,13.44387,52.525169,37146
13.39213,52.508678,13.422063,52.520167,37147
13.320497,52.48642,13.351527,52.474773,37147
13.141681,52.546878,13.196542,52.551485,37147
13.421974,52.505105,13.355268,52.507416,37147
13.298567,52.48359,13.283306,52.537302,37147
13.203412,52.563296,13.207472,52.538765,37147
13.467372,52.509682,13.456448,52.500048,37147
13.482708,52.478269,13.46629,52.469235,37148
13.447245,52.530565,13.456905,52.537007,37148
13.355668,52.44478,13.452649,52.470608,37149
13.272619,52.539304,13.282859,52.535132,37149
13.576197,52.561137,13.602206,52.535901,37150
13.394394,52.462007,13.366709,52.496392,37150
13.476431,52.532982,13.45996,52.52649,37150
13.351933,52.48993,13.351277,52.492049,37150
13.325087,52.560198,13.343737,52.555216,37151
13.366046,52.5035,13.372678,52.503162,37151
13.590144,52.451303,13.640384,52.44864,37151
13.250015,52.521877,13.188807,52.521681,37151
13.333216,52.483941,13.268657,52.478073,37152
13.483996,52.495086,13.497472,52.486513,37152
13.196601,52.535227,13.188114,52.508028,37153
13.507541,52.510579,13.513923,52.573184,37153
13.319953,52.513469,13.333966,52.511631,37153
13.557438,52.57359,13.481191,52.538665,37153
13.270687,52.515267,13.267304,52.514943,37154
13.403585,52.537158,13.440703,52.534635,37154
13.290852,52.446341,13.286092,52.474802,37154
13.332569,52.456699,13.286058,52.446367,37154
13.583693,52.505162,13.555412,52.513428,37155
13.365445,52.528743,13.403021,52.510257,37155
13.492821,52.566901,13.453652,52.519315,37155
13.366003,52.548634,13.348737,52.548535,37155
13.27626,52.493584,13.306009,52.526071,37155
13.341679,52.561719,13.297205,52.511824,37156
13.37859,52.544758,13.36503,52.533906,37156
13.491281,52.545404,13.415899,52.507182,37157
13.313738,52.616575,13.358495,52.590951,37157
13.403048,52.422774,13.383061,52.452533,37157
13.428642,52.519503,13.428807,52.50869,37158
13.333669,52.521278,13.349035,52.504908,37158
13.224629,52.42864,13.240704,52.442439,37159
13.353938,52.524013,13.34537,52.526205,37159
13.37948,52.49229,13.443635,52.557508,37160
13.323951,52.525413,13.331351,52.530866,37160
13.417869,52.506593,13.453788,52.469425,37160
13.515891,52.463432,13.534819,52.457265,37160
13.374151,52.412985,13.335063,52.433636,37161
13.292258,52.483308,13.327255,52.439979,37162
13.260819,52.412927,13.23425,52.420946,37162
13.413299,52.506926,13.428039,52.518181,37162
13.64767,52.376655,13.574372,52.413318,37162
